date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,28560.002867117997,26207.024743890786,-927.8796667505686,3280.8577899777797,671.0720805555559,8756.462819444447,20149.8237510631,16309.721023611113
2025-02-02,61043.887477431046,60082.1089975879,-973.7349800421298,1935.513459885274,389.03766272222117,9292.061619873117,24824.205375960217,20107.64718077778
2025-02-03,62712.62043019564,61707.79801788263,-1898.7214970952245,2903.5439094082312,674.0617759444465,7809.5793430555605,24852.059052897803,20116.40054072222
2025-02-04,63676.59988092125,63553.82951227277,-1565.6558631911125,1688.4262318395877,417.37056388888976,9459.412320722226,25147.649594393002,20376.010231833337
2025-02-05,61858.98927318543,59525.73720553966,-253.71944529450988,2586.9715129402766,572.1978486111107,8065.344895284643,24753.22282746913,20046.914002999998
2025-02-06,63851.45437326277,63394.420562262225,-2451.911979212637,2908.945790213188,644.8792305555538,8302.93165555556,24834.184549999998,20115.0
2025-02-07,26006.127924267803,25681.20434407172,-1084.2089652525267,1409.1325454486105,316.42296111111085,9819.693676527779,21331.92414583333,17282.72026125
2025-02-08,27287.445403086847,21290.911127934105,174.03062904333277,5822.5036461094105,1227.258359013887,7235.030661361105,19539.056345267494,15827.95073429167
2025-02-09,60649.42321585336,59735.535534491144,-771.092630117299,1684.9803114795186,397.6618381944453,8203.882687750005,23686.252206412897,19189.267513444447
2025-02-10,58386.2328269024,56268.69071204514,-1646.0829150316272,3763.6250298888845,890.8921833333319,6674.025877111115,24274.40985701303,19662.269447305556
2025-02-11,59989.507604185404,56842.14972344432,-1995.6793699686423,5143.037250709719,1109.7065402777773,6169.153934139228,23246.70847431413,18834.688506944447
2025-02-12,59524.15954400113,56983.94248150318,-2096.8688927944168,4637.085955292361,992.9540055555555,5692.390640277782,23575.920494495884,19090.084091666668
2025-02-13,55918.5123560493,52626.59268753445,-1144.5744964782143,4436.494164993062,944.5892069444456,6569.530596909128,23252.167442729766,18843.00506073611
2025-02-14,24177.693721609772,20948.629658220245,84.74448689786209,3144.319576491663,683.0718305555548,7606.226221946844,19136.513395747595,15502.303528805553
2025-02-15,25576.29881238965,21181.303184905973,-262.65067373298587,4657.646301216663,1059.455927777777,8377.510088220168,18750.509485390943,15183.343554166668
2025-02-16,61493.110752200875,56066.1866746525,-2627.3712554016142,8054.295332949997,1926.2570208333325,4068.232077777785,23138.351115140602,18740.76655376389
2025-02-17,56832.265117657786,55142.67015286304,-2834.6881879996995,4524.283152794443,1078.5807652777773,5639.259256241425,22840.28348300754,18499.16952536111
2025-02-18,57215.56072618849,49069.73494394866,260.18558403120704,7885.640198208626,1901.3360161711275,4845.240511111114,23290.23359209534,18860.429773472224
2025-02-19,56991.542743884645,49176.729688846106,123.64047721211884,7691.172577826422,1956.8981811805556,3886.799015277777,23549.056041392312,19082.877881402776
2025-02-20,55595.646702643804,50680.035658192544,-786.5420028396252,5702.15304729089,1295.4304643055523,5239.117148611112,22564.7915864369,18273.874791638886
2025-02-21,23614.251168182764,18384.31071149655,44.042352631708674,5185.898104054506,1324.6112501527766,8034.745284722224,18730.11491827846,15174.346023180555
2025-02-22,25970.216345704346,18194.55007993651,2.972880911591325,7772.693384856244,1870.312208333332,5613.509993227026,17814.534920233193,14421.837280013888
2025-02-23,58818.45577498361,49163.73086999318,-652.2446151915142,10306.969520181941,2516.4434819444427,4470.768925000004,23282.00810138889,18865.751567625
2025-02-24,54997.25892075998,48127.20478148941,73.24303885944425,6796.811100411121,1481.3474736111125,6428.962095336084,23410.988250634422,18951.773988888886
2025-02-25,54943.615952512715,49468.81907271881,-1984.1396223783204,7458.936502172223,1767.5596152777782,6363.19674027778,22147.88281810699,17939.78508266666
2025-02-26,54905.4246891217,44539.859974280764,1476.6598766582956,8888.90483818264,2092.882706944444,3710.4615597222232,22600.78934224966,18305.644933597225
2025-02-27,53745.12610825677,46168.30703063531,-36.870295894176,7613.689373515635,1678.101128627401,5285.741315483533,23218.515329320988,18815.614564625
2025-02-28,23451.75029650429,17839.401651673976,105.1294630395753,5507.219181790741,1325.3791901234572,8992.562637500003,17142.773871673522,13882.806098555553
2025-03-01,23291.95423911654,20101.519090850325,-352.2962104372592,3542.731358703477,1015.547812500002,12038.057006275725,18543.934099279835,15024.043683541668
2025-03-02,56483.0184874157,51154.92124105981,1107.167310818388,4220.929935537495,941.3136041666658,7376.9876851166,24507.16558280178,19852.138377694442
2025-03-03,56801.91135559597,53131.078675788514,-802.5679692015868,4473.400649009037,1062.1662000000015,6131.561909722223,23730.970940123454,19206.973093374996
