date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,19152.93399228144,19106.28658948769,0.0,46.64740279375092,11.476787500000228,10787.880334722226,17419.306251714675,18429.638063888888
2025-02-02,67978.12334709923,67879.0494224534,0.0,99.0739246458333,15.511963888888886,12550.013868055561,26326.82116083676,21324.725140277777
2025-02-03,67204.72328265902,67067.67633029583,0.0,137.04695236319387,27.864758333333157,8743.997456944446,24833.333333333332,20115.0
2025-02-04,67589.54260225304,67172.24019269331,0.0,417.30240955972187,112.61624305555517,7951.412861111114,24094.682057613165,19516.692466666667
2025-02-05,67109.99190922957,66438.56563700389,0.0,671.4262722256912,131.14800416666594,7497.537790277781,24833.333333333332,20115.0
2025-02-06,67198.02743292748,67084.26476467193,0.0,113.76266825555467,33.879673611111,8512.713801388894,25775.62628772291,20878.257293055558
2025-02-07,19525.739003491806,19407.754580388333,0.0,117.98442310347252,32.392281944444505,10847.150500000005,22166.666666666664,17955.0
2025-02-08,19047.18507408463,18840.362557766573,0.0,206.8225163180554,36.649890277777615,9331.132065277778,22399.36746570645,18143.487647222224
2025-02-09,65285.892883990746,63798.5245842213,0.0,1487.3682997694473,368.10392500000034,6652.4649541666695,25404.09459705075,20577.316623611114
2025-02-10,60835.75401431135,60689.481039486345,0.0,146.27297482500006,23.518212500000004,9983.613640277781,23784.379453017824,19265.347356944443
2025-02-11,61564.162251725655,61408.68046467843,0.0,155.48178704722267,30.773688888888955,9012.070231944443,24365.196647805213,19735.80928472222
2025-02-12,61086.10599306799,60681.93628430827,0.0,404.16970875972225,87.68031527777794,8644.707633333335,24737.68392832647,20037.523981944447
2025-02-13,60319.088012426335,60086.14696372911,0.0,232.94104869722221,61.805815277777356,12303.277877777784,24343.5937654321,19718.31095
2025-02-14,17549.456291597082,16894.612853622777,0.0,654.8434379743039,241.59995555555486,7225.407979166666,21500.0,17415.0
2025-02-15,17509.210999410632,16693.030353893966,0.0,816.180645516666,243.7637722222217,6232.197452777778,20545.36828360768,16641.74830972222
2025-02-16,59921.292244053584,58507.20889014525,0.0,1414.0833539083344,331.00829722222215,5437.9851861111165,24723.657810356653,20026.162826388885
2025-02-17,57020.00817867237,56358.02507380987,0.0,661.9831048624999,164.57143333333318,7313.999748611112,21909.58555041152,17746.764295833334
2025-02-18,55902.23990399549,55109.01395772049,0.0,793.2259462750004,183.5638333333336,5871.050187500001,22971.77116769547,18607.134645833332
2025-02-19,57084.700541020065,54885.03402999091,0.0,2199.666511029159,644.7940541666648,5350.770291666668,24608.265529835386,19932.695079166668
2025-02-20,56567.16361154839,55279.361604804646,0.0,1287.802006743746,315.37711666666564,6471.435325000005,23044.336594650205,18665.912641666666
2025-02-21,17174.400848488232,15506.165600190321,0.0,1668.2352482979138,573.8192916666651,7796.387362499999,20507.805905349796,16611.322783333333
2025-02-22,17097.686696433317,15297.557722506235,0.0,1800.1289739270817,634.6954624999992,5034.314507098771,19198.761481481473,15550.996799999999
2025-02-23,56036.78812196355,54030.03567740731,0.0,2006.7524445562458,607.9169999999979,5240.2062625000035,23237.64805041152,18822.494920833335
2025-02-24,52796.44549535497,51288.41083080288,0.0,1508.0346645520904,349.9549833333348,5443.324054166672,21870.89563271605,17715.425462500003
2025-02-25,53063.26762604162,51631.81020709578,0.0,1431.4574189458313,421.8403874999992,9113.138625000001,22532.960509259257,18251.6980125
2025-02-26,53466.50306098396,51115.26554753605,0.0,2351.23751344791,599.8197416666646,4781.178587500002,23134.09447530864,18738.616525
2025-02-27,51993.56000513187,49016.45280061104,0.0,2977.1072045208275,587.6321083333322,5648.596562500002,22655.236941666662,18350.74192275
2025-02-28,15892.403509084863,14525.475985486946,0.0,1366.9275235979167,447.9021541666667,8669.739494341564,19639.068158436214,15907.645208333332
2025-03-01,15231.711907619612,14134.375802430026,0.0,1097.336105189585,297.3398916666669,7638.660329166662,18285.305195473255,14811.097208333333
