date,mode,scenario,model_arm,days,initial_soc_kwh,terminal_soc_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,emergency_kwh,unused_surplus_kwh
2025-03-29,q4_3,S3,joint_empirical,1,6000.0,6013.570332314814,11731.438314639085,121.85794863439915,2917.16383862893,14770.460101902416,14899.025464135933,936.0269129629614,20155.588449999996
2025-03-30,q4_3,S3,joint_empirical,1,6013.570332314814,6000.0,41323.30966969163,-2261.064409777285,9985.364637250917,49047.609897165275,49060.34002628194,2395.0232643347063,4873.803493138888
2025-03-31,q4_3,S3,joint_empirical,1,6000.0,6000.0,37159.73265193437,1971.892723587554,9731.131761869447,48862.75713739138,51613.8294250636,2227.983023611111,5223.870377795272
2025-04-01,q4_3,S3,joint_empirical,1,6000.0,5991.20605875,46018.97558645562,-1411.3647892853353,6879.292510407648,51486.90330757795,51812.835131319225,1664.7036013888903,6919.5377445972235
2025-04-02,q4_3,S3,joint_empirical,1,5991.20605875,6000.0,43087.22811573891,-240.80483390343315,5889.2068318334705,48735.63011366893,49034.16672162489,1401.7335700833328,6376.652890277779
2025-04-03,q4_3,S3,joint_empirical,1,6000.0,5951.316167268518,44274.18793721419,-1920.8502068474095,4649.15558698195,47002.49331734874,47115.9267028614,1072.1807486111115,7132.731708333337
2025-04-04,q4_3,S3,joint_empirical,1,5951.316167268518,6000.0,11492.019604056562,21.825040255028995,2630.8048642999993,14144.649508611594,14181.713915188833,823.7357527777779,20775.88987877228
2025-04-05,q4_3,S3,joint_empirical,1,6000.0,6015.038625,11503.321631056606,0.0,4083.6592041538465,15586.980835210446,15586.980835210446,1312.4561143175563,15096.95323611111
2025-04-06,q4_3,S3,joint_empirical,1,6015.038625,6000.0,40576.94242654789,-343.35227105543174,3807.9836964909755,44041.57385198342,44261.218691536495,909.6748347222219,7156.657596073388
2025-04-07,q4_3,S3,joint_empirical,1,6000.0,6000.0,36080.78336659501,657.2661767923777,9125.911736556944,45863.961279944335,46707.71665001306,1967.9364513888888,5935.011920833333
2025-04-08,q4_3,S3,joint_empirical,1,6000.0,6000.0,41301.7865856424,-1475.267018935651,5431.553208372226,45258.07277507899,45439.88796878371,1165.962444444445,7124.249926416673
2025-04-09,q4_3,S3,joint_empirical,1,6000.0,6000.0,40710.194336137785,661.2024212557295,5010.313052661802,46381.70981005532,46533.82256086615,1113.1162611111106,5714.905983333337
2025-04-10,q4_3,S3,joint_empirical,1,6000.0,5972.947057500002,40052.19409500605,-665.5402135676119,6294.632772520136,45681.28665395858,45971.60192849789,1381.0711097222215,7321.976632253089
2025-04-11,q4_3,S3,joint_empirical,1,5972.947057500002,6000.0,11039.408495387197,183.21394154921356,4903.45546118484,16126.077898121246,16195.334840558207,1468.2887746978718,21178.179051194453
2025-04-12,q4_3,S3,joint_empirical,1,6000.0,6011.770796111112,11545.304921980522,-80.12818935419425,2964.159430013191,14429.33616263952,14529.764710228505,981.029483333332,18139.00798563238
2025-04-13,q4_3,S3,joint_empirical,1,6011.770796111112,6000.0,38217.729772148756,-165.54349859083345,5363.956478036381,43416.14275159431,43781.36026433669,1173.4615194861092,6268.896381777781
2025-04-14,q4_3,S3,joint_empirical,1,6000.0,6000.0,39971.478091796365,-2229.496726923469,6889.906832388193,44631.88819726108,45073.410889704974,1790.9653319444444,5123.354238888886
2025-04-15,q4_3,S3,joint_empirical,1,6000.0,6000.0,34578.030395803,439.217839901705,7057.849662566679,42075.09789827139,42913.101541292504,1546.999606944447,7043.502576002402
2025-04-16,q4_3,S3,joint_empirical,1,6000.0,6000.2640037500005,38685.15981076603,327.96583724569774,6647.604711434719,45660.73035944647,46372.40141510342,1582.63513472222,6306.056977777777
2025-04-17,q4_3,S3,joint_empirical,1,6000.2640037500005,5971.89462375,35576.68533634963,1642.0944114195584,6002.558743948058,43221.33849171724,43460.700327913066,1325.1598535277776,6396.003913888897
2025-04-18,q4_3,S3,joint_empirical,1,5971.89462375,6000.0,10887.063894561657,0.0,2308.120945103755,13195.184839665411,13242.695761382844,724.2025525138883,19487.63690511112
2025-04-19,q4_3,S3,joint_empirical,1,6000.0,6013.075786388889,10961.021802653455,188.76219020228254,1919.7125319034687,13069.496524759206,13097.554007302402,648.5425013888876,19453.85090529835
2025-04-20,q4_3,S3,joint_empirical,1,6013.075786388889,6000.0,36432.859920376555,36.96676541526888,5200.971410528729,41670.798096320555,41670.798096320555,1178.4575649922783,6690.224165327496
2025-04-21,q4_3,S3,joint_empirical,1,6000.0,6000.0,37110.77635654614,-2001.2210445609735,9251.532707415963,44361.08801940113,44598.22133327419,2270.673804166663,5919.320818055555
2025-04-22,q4_3,S3,joint_empirical,1,6000.0,6000.0,34534.90808949248,1574.958771780364,7177.458460053476,43287.32532132631,44374.31984717675,1724.9497305555565,5695.867934888893
2025-04-23,q4_3,S3,joint_empirical,1,6000.0,6000.0,33984.56681915616,2153.3164414970065,6308.621126612851,42446.50438726603,42636.09828664505,1588.7234380138889,5963.602604166666
2025-04-24,q4_3,S3,joint_empirical,1,6000.0,5956.595823657408,34954.70865846514,-19.59743947284901,4602.844487356951,39537.955706349254,39598.691734289394,1071.1826138888905,7616.514793055559
2025-04-25,q4_3,S3,joint_empirical,1,5956.595823657408,6000.0,10514.74080472621,-142.63583809248016,2629.1903039076383,13001.29527054137,13001.29527054137,1001.790870833333,22969.143172393702
2025-04-26,q4_3,S3,joint_empirical,1,6000.0,6027.276807546296,10825.088129875148,0.0,2567.641931793056,13392.730061668204,13426.483408002508,794.7123236111108,25168.709148491096
2025-04-27,q4_3,S3,joint_empirical,1,6027.276807546296,6014.20990875,33929.421915319544,958.2264199110666,6577.518843129866,41465.16717836046,41480.47768284519,1493.7549708333331,8059.703516820995
2025-04-28,q4_3,S3,joint_empirical,1,6014.20990875,6000.0,41346.56880857489,-600.4521287733521,5243.0373889159255,45989.15406871748,46016.41861307747,1174.361350874999,7474.155156944445
2025-04-29,q4_3,S3,joint_empirical,1,6000.0,6000.0,34672.523446968284,166.9988373015168,3858.751176312492,38698.27346058229,38737.31618353216,933.0777722222198,8232.197819444444
2025-04-30,q4_3,S3,joint_empirical,1,6000.0,6000.0,33489.203804355566,-529.7960015825598,7486.758237889572,40446.16604066256,40459.08354738061,1837.3475180555533,5532.211606824425
2025-05-01,q4_3,S3,joint_empirical,1,6000.0,5982.483517407408,35966.24277222627,-153.2615673794982,14489.330784336877,50302.311989183676,50475.962586882284,3074.3543936728397,6527.422759722222
2025-05-02,q4_3,S3,joint_empirical,1,5982.483517407408,6000.0,12124.881712169861,-50.75323582173563,7565.973456502781,19640.101932850914,19640.101932850914,2024.5234888888892,14020.871433213308
2025-05-03,q4_3,S3,joint_empirical,1,6000.0,6024.494295972223,11478.93568999402,-20.052119880302733,8295.504457854344,19754.388027968063,19799.00078429821,2049.787225514403,18573.01187647463
2025-05-04,q4_3,S3,joint_empirical,1,6024.494295972223,6000.0,38618.070772572195,-2147.895343423701,16364.038636264362,52834.214065412845,52840.62103956215,3795.534490174897,4514.486240263889
2025-05-05,q4_3,S3,joint_empirical,1,6000.0,6000.0,40481.98862629625,-992.8392804760316,9506.741478190273,48995.89082401049,49383.9974052109,2095.8108499999994,6297.345741666671
2025-05-06,q4_3,S3,joint_empirical,1,6000.0,6003.1117275,35597.09431572801,1032.564241409584,15282.25631479512,51911.91487193272,51980.81994634147,3371.7428597222197,5301.262604166668
2025-05-07,q4_3,S3,joint_empirical,1,6003.1117275,6000.0,38375.53125458583,789.6894968786454,9957.089665757663,49122.31041722214,49185.262968507144,2120.9171555555595,5901.550360569446
2025-05-08,q4_3,S3,joint_empirical,1,6000.0,5960.15494949074,42234.64500782607,-886.5729737857976,7598.627038488186,48946.699072528456,49658.07737228836,1669.75617361111,7801.162250944445
2025-05-09,q4_3,S3,joint_empirical,1,5960.15494949074,6000.0,12517.423508899627,143.5332780402082,2336.7799950786552,14997.736782018492,15082.32361209702,761.6287104766784,19096.76589113889
2025-05-10,q4_3,S3,joint_empirical,1,6000.0,6017.777325138889,13030.098604371884,139.18771844249915,2639.8606335076374,15809.14695632202,15989.290122752594,878.3736499999992,16505.168807064467
2025-05-11,q4_3,S3,joint_empirical,1,6017.777325138889,6000.0,40463.419930609474,-579.5513812465118,8782.743039541654,48666.611588904634,49165.80890015377,2089.715881944441,6620.627969416667
2025-05-12,q4_3,S3,joint_empirical,1,6000.0,6000.0,37430.6799386977,936.0599468360449,6665.363441761803,45032.10332729554,46125.20722683515,1516.8675305555557,7369.470255555555
2025-05-13,q4_3,S3,joint_empirical,1,6000.0,6000.0,41872.785913497915,-1686.7500522596843,6188.935126272913,46374.97098751114,46452.69643872503,1358.4913513888878,7386.693918141288
2025-05-14,q4_3,S3,joint_empirical,1,6000.0,6000.0,40394.89737482338,-864.2698653143339,3803.917015945139,43334.544525454185,43383.35014298682,914.8707388888884,7642.117077777781
2025-05-15,q4_3,S3,joint_empirical,1,6000.0,5958.19534050926,41235.28303494068,-585.6084693973669,3915.9644857666694,44565.63905130999,45059.50275837218,945.7611222222223,7759.520727777779
2025-05-16,q4_3,S3,joint_empirical,1,5958.19534050926,5994.91441125,13148.86031417611,-110.85125755642963,2067.5183117103456,15105.527368330031,15128.886551353366,775.220731041666,24721.55779444443
2025-05-17,q4_3,S3,joint_empirical,1,5994.91441125,6024.2966625,13207.09585245903,-30.964866567229286,2437.3282038680554,15613.459189759853,15700.36214215717,870.1975888888888,17398.31040980264
2025-05-18,q4_3,S3,joint_empirical,1,6024.2966625,5996.94738375,42601.09787369238,-1107.6639857798127,3067.785831931946,44561.219719844514,44600.40716139007,741.455043055556,9239.144932093965
2025-05-19,q4_3,S3,joint_empirical,1,5996.94738375,5991.861795,38602.66239301464,-330.7097574263896,4099.49155655347,42371.4441921417,42371.997536981144,812.0968263888882,10356.456815277783
2025-05-20,q4_3,S3,joint_empirical,1,5991.861795,5991.861795000001,38477.70724478811,565.4087140574283,5207.2898566629765,44250.40581550851,44746.192084559414,1242.9684396805533,6660.217753583671
2025-05-21,q4_3,S3,joint_empirical,1,5991.861795000001,6000.0,37547.239117870406,1527.1761065935518,4258.876207875042,43333.291432338985,44205.60522410289,1184.116619941697,7648.6144291666615
2025-05-22,q4_3,S3,joint_empirical,1,6000.0,5944.439065694445,39158.01473639971,-125.09171454994701,2916.5337960347233,41949.45681788449,42058.78898747633,717.0966041666672,8612.538070833338
2025-05-23,q4_3,S3,joint_empirical,1,5944.439065694445,5980.949370370371,12968.373710495516,315.36668728295854,1514.1230215347211,14797.863419313197,14797.863419313197,511.802122222222,21597.233215089153
2025-05-24,q4_3,S3,joint_empirical,1,5980.949370370371,6009.941419814815,13658.95221819683,-134.58471764069174,2042.5370196486108,15566.904520204751,15644.564903439918,662.6875263888883,24059.739745833333
2025-05-25,q4_3,S3,joint_empirical,1,6009.941419814815,6000.0,39543.35949800724,-852.6765967724419,3808.8792836637745,42499.56218489857,42525.87096508634,1013.3775155864219,9462.637880152775
2025-05-26,q4_3,S3,joint_empirical,1,6000.0,6000.0,38116.34189970417,2928.4743401674746,5166.2542255194385,46211.07046539108,46211.07046539108,1479.2349583333316,8252.000563888892
2025-05-27,q4_3,S3,joint_empirical,1,6000.0,6000.0,36854.9010591886,475.53000965686266,5339.49531537014,42669.92638421559,43602.958939684584,1253.7743916666668,8480.809352537726
2025-05-28,q4_3,S3,joint_empirical,1,6000.0,6000.0,40801.8377115711,-442.7619372833327,3493.1415900888856,43852.21736437665,43901.4523651583,988.366826388888,9516.508698525375
2025-05-29,q4_3,S3,joint_empirical,1,6000.0,5964.257873425927,40865.67095372541,429.8433457473045,4490.043405620824,45785.55770509354,45837.99468132882,1091.8302874999977,8506.511094444444
2025-05-30,q4_3,S3,joint_empirical,1,5964.257873425927,6000.0,13640.374490648472,-0.27414689118046515,2002.4769808681795,15642.577324625468,15643.408215543514,742.1892713991755,21678.079927750005
2025-05-31,q4_3,S3,joint_empirical,1,6000.0,6036.8693475,14052.898017818612,-263.534706141072,1854.1161636637457,15643.479475341286,15665.880916281849,644.7129653635122,21026.4496513889
2025-06-01,q4_3,S3,joint_empirical,1,6036.8693475,6000.0,55580.937596347954,-2465.551583361874,23722.050009054332,76837.43602204039,76837.43602204039,5448.694146536352,4863.657427375001
2025-06-02,q4_3,S3,joint_empirical,1,6000.0,6000.0,55047.57130942648,-3794.393186449239,23225.39000258221,74478.56812555947,74710.45392697974,5363.0270914722305,3550.0864203888914
2025-06-03,q4_3,S3,joint_empirical,1,6000.0,6000.0,50766.58467406561,-590.6141972463005,17449.9794788252,67625.94995564454,68469.53030122176,4155.567551293724,5884.772247194452
2025-06-04,q4_3,S3,joint_empirical,1,6000.0,6000.0,59319.3354970412,-4362.258549219817,15781.1155710875,70738.19251890887,74533.76073556935,3892.361515277777,5100.09688972222
2025-06-05,q4_3,S3,joint_empirical,1,6000.0,5707.731206805556,51600.582981961685,215.6445034061819,18263.055126261585,70079.28261162947,70081.64081476489,4029.350990100138,4627.0920958333345
2025-06-06,q4_3,S3,joint_empirical,1,5707.731206805556,5939.9535075,19137.536844478334,-461.2538794653468,8451.369927148031,27127.652892161026,27162.142408861026,2265.9019511397473,4722.769792112482
2025-06-07,q4_3,S3,joint_empirical,1,5939.9535075,6053.21838449074,21133.085884900698,-1064.9982268403473,5674.872226236099,25742.959884296455,25842.351593583677,1454.9748291666651,5994.214886985596
2025-06-08,q4_3,S3,joint_empirical,1,6053.21838449074,6000.0,52498.99414876619,15.191518035782334,5193.197572508328,57707.38323931031,57838.394412094545,1140.8741374999986,7535.81353275
2025-06-09,q4_3,S3,joint_empirical,1,6000.0,6000.0,60205.0082655013,-1842.2693971412787,5897.269773545846,64260.00864190587,64433.360766407684,1245.8305097222249,7840.840659277777
2025-06-10,q4_3,S3,joint_empirical,1,6000.0,6000.0,55279.740475970386,160.90854366872904,5658.4900182937545,61099.13903793286,61109.95875389614,1327.954777777779,5907.279817333337
2025-06-11,q4_3,S3,joint_empirical,1,6000.0,6000.0,59452.22529594236,1231.610683604185,5658.784840029474,66342.62081957601,66506.58989458255,1146.0854042181063,6940.136769444444
2025-06-12,q4_3,S3,joint_empirical,1,6000.0,5912.57423439815,57305.64725998988,-97.81841080104164,5504.701203899567,62712.53005308841,62809.378249968686,1083.26814531944,7644.189305486113
2025-06-13,q4_3,S3,joint_empirical,1,5912.57423439815,5971.32220125,19578.756854976455,39.44912584810201,3055.08523332461,22673.291214149172,22892.6761659526,778.5497871742072,8594.496580558121
2025-06-14,q4_3,S3,joint_empirical,1,5971.32220125,6002.177314814815,21043.461483114286,-467.65688276421173,2623.163755538193,23198.968355888264,23214.13633655009,805.1266069444441,10041.070139236117
2025-06-15,q4_3,S3,joint_empirical,1,6002.177314814815,6000.0,55212.382881538426,2887.9937646871117,2613.1309638777852,60713.50761010332,60802.094035113434,557.7957541666677,8818.09704816667
2025-06-16,q4_3,S3,joint_empirical,1,6000.0,6000.0,57968.97152534322,919.5593253046457,3586.1245128325163,62474.655363480386,62514.52997889372,799.8510918038421,8213.601712206277
2025-06-17,q4_3,S3,joint_empirical,1,6000.0,6000.0,59159.957086471215,1238.8530207595575,5565.553519967369,65964.36362719812,66971.88393637199,1133.6116152777795,8475.034631666667
2025-06-18,q4_3,S3,joint_empirical,1,6000.0,6000.0,59867.03753254223,-311.36454433897114,3689.3781912930604,63245.05117949632,64641.60407156677,892.7562347222236,11125.066563375007
2025-06-19,q4_3,S3,joint_empirical,1,6000.0,5904.977307592593,55271.47976998504,2420.2944966855484,3456.3254988375006,61148.09976550809,61164.81013922795,749.0413374999997,9167.356471604946
2025-06-20,q4_3,S3,joint_empirical,1,5904.977307592593,5964.0384975,20498.694452085005,-95.66617314868039,719.7866173673589,21122.814896303684,21122.814896303684,219.53810555555506,13627.796911867961
2025-06-21,q4_3,S3,joint_empirical,1,5964.0384975,6002.177314814815,19958.853946892625,-12.693393751732852,1582.884446739583,21529.044999880472,21538.665450913573,413.99811944444434,16930.152323303835
2025-06-22,q4_3,S3,joint_empirical,1,6002.177314814815,6000.0,55836.369113163804,1577.1715702525473,3213.1458384027774,60626.68652181912,61769.581141570015,796.6634152777774,10666.571851388891
2025-06-23,q4_3,S3,joint_empirical,1,6000.0,6000.0,56591.441692446286,-80.83034046344153,3435.1529463762577,59945.764298359085,60212.52979669214,664.5961208676209,11539.283620243841
2025-06-24,q4_3,S3,joint_empirical,1,6000.0,6000.0,66694.6696318487,-866.3821917817978,2616.1724467770828,68444.45988684396,68578.49531547439,593.6518486111106,10949.706449108364
2025-06-25,q4_3,S3,joint_empirical,1,6000.0,6000.0,57472.26318775853,2323.4085324904145,2649.9789107673555,62445.6506310163,62464.164399799636,560.2181986111098,11844.469048388892
2025-06-26,q4_3,S3,joint_empirical,1,6000.0,5900.306295787037,54541.58068552384,593.8035466175018,2322.1514775784713,57457.53570971982,57679.93494615409,532.2011833333332,10467.123970055554
2025-06-27,q4_3,S3,joint_empirical,1,5900.306295787037,5960.94424125,20159.80299457861,-340.4324020935417,2097.6711508909743,21917.041743376045,21917.041743376045,581.717984722223,16774.652558550235
2025-06-28,q4_3,S3,joint_empirical,1,5960.94424125,6021.833941296295,19828.841452675213,-3.123024623055762,789.0933615937494,20614.811789645904,20639.599810557014,305.6879680555555,14225.51590130247
2025-06-29,q4_3,S3,joint_empirical,1,6021.833941296295,6000.0,55243.019618901795,2485.986362615133,2140.5851831465257,59869.591164663456,60295.609957763845,531.8498541666662,9604.84713881687
2025-06-30,q4_3,S3,joint_empirical,1,6000.0,5996.4705,59089.225075401344,-569.7195137806779,3962.7684199374953,62482.27398155815,63431.84982946584,888.3840194444432,11591.25619091358
2025-07-01,q4_3,S3,joint_empirical,1,5996.4705,6000.0,56851.495107813964,514.9334165306782,30292.57246390936,87659.00098825403,87779.02782897213,7576.984709527766,1772.5741902777781
2025-07-02,q4_3,S3,joint_empirical,1,6000.0,5988.649875,54558.23429286798,-369.94364732341734,26647.187006685377,80835.4776522299,80890.06053751278,6249.717702777765,1981.1531933127594
2025-07-03,q4_3,S3,joint_empirical,1,5988.649875,5881.8434799999995,62272.89141066568,-321.462826616721,22560.28748626988,84511.71607031883,84567.24109502055,5267.114041563782,3221.98230474279
2025-07-04,q4_3,S3,joint_empirical,1,5881.8434799999995,5959.32439875,22016.98718721057,0.0,17218.58196456835,39235.569151778924,39313.164253504714,4858.543628726335,10949.950991847216
2025-07-05,q4_3,S3,joint_empirical,1,5959.32439875,6006.14325,22664.926157352642,-7.273013702499799,12929.55252545179,35587.205669101924,35626.201542457085,3829.7744569828487,12165.765928902776
2025-07-06,q4_3,S3,joint_empirical,1,6006.14325,6000.0,60477.97643015548,3946.868119395608,20229.69812219704,84654.54267174816,84774.82482799843,4038.563436333335,3718.1827833333386
2025-07-07,q4_3,S3,joint_empirical,1,6000.0,6000.0,60395.89224672143,-997.4959871180956,14988.1222508382,74386.51851044151,75762.51676593983,3540.553020833334,5287.511897750004
2025-07-08,q4_3,S3,joint_empirical,1,6000.0,6000.0,66310.68823038289,-1103.5722058743922,8284.233682441658,73491.34970695016,74186.57705452315,1779.4523777777756,7422.580996759266
2025-07-09,q4_3,S3,joint_empirical,1,6000.0,6000.0,66333.18686460104,-1401.6880722639069,5830.722538606239,70762.22133094342,70875.1785642041,1079.2063249999976,8899.436791541668
2025-07-10,q4_3,S3,joint_empirical,1,6000.0,5837.255104305556,62061.98043993414,-361.01462598307313,9846.96623821983,71547.93205217092,72030.67043223196,2229.0279084444437,7320.907087500003
2025-07-11,q4_3,S3,joint_empirical,1,5837.255104305556,5989.805625,27656.25647054165,-500.4416238134383,2958.3130763506915,30114.127923078904,30114.127923078904,743.5794666666654,10236.395064883396
2025-07-12,q4_3,S3,joint_empirical,1,5989.805625,6000.262286249999,25855.790921473475,400.9606326031874,2306.338697758337,28563.090251835,28631.324590363332,579.4619041666675,11688.03439861111
