date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,21082.247469299193,21010.93264955544,0.0,71.31481974374972,20.752554166666584,11123.910045833334,22119.731995884773,17916.982916666668
2025-02-02,67950.27124316971,67895.87016025305,0.0,54.40108291666484,8.500833333333048,12922.071320833336,25666.666666666664,20790.000000000004
2025-02-03,67453.53848924735,67329.72047034805,0.0,123.81801889930735,27.943269444444695,8936.803833333333,24833.333333333332,20115.0
2025-02-04,67701.82784835919,67421.86874730015,0.0,279.95910105902715,89.99172222222171,8340.010916666668,25038.811831275718,20281.437583333336
2025-02-05,67122.16133858486,66732.76813375847,0.0,389.3932048263861,75.43190972222169,7889.299294444446,23999.999999999996,19440.0
2025-02-06,67103.67675217343,67054.09149884635,0.0,49.58525332708215,16.078306944444194,8758.50699444445,25021.14294753086,20267.1257875
2025-02-07,19747.229422543893,19558.543850755697,0.0,188.68557178819543,57.478059722222326,11083.229234722226,22666.66666666667,18360.0
2025-02-08,18982.873671668232,18639.91998358004,0.0,342.95368808819313,72.29670277777717,9187.46744027778,21598.268768861453,17494.597702777777
2025-02-09,65920.4392182118,64728.77962938403,0.0,1191.6595888277757,293.46242222222156,7811.065275000004,24833.333333333332,20115.0
2025-02-10,60635.657492221784,60222.424881039144,0.0,413.2326111826375,72.21488472222211,9724.744263888893,23705.60027091906,19201.536219444442
2025-02-11,62100.914547517496,62014.6511662675,0.0,86.26338124999859,19.89588888888852,9809.512825000002,24376.08818072702,19744.63142638889
2025-02-12,61507.21839303444,60804.08247369485,0.0,703.1359193395882,155.47371250000094,8939.011534722224,24420.099358710555,19780.280480555553
2025-02-13,60773.04953071584,60634.70140204709,0.0,138.34812866875023,45.2977916666664,13313.659243055561,23999.999999999996,19440.0
2025-02-14,17481.470534100416,16761.129403335133,0.0,720.3411307652814,257.8174875000013,7163.636622222219,21833.33333333333,17685.0
2025-02-15,17963.21162030773,17100.211287250095,0.0,863.000333057637,251.41804166666583,7228.371558333334,22055.947530864196,17865.317499999997
2025-02-16,60191.460267053066,58499.10684817459,0.0,1692.3534188784784,395.66289722222325,5656.316645833337,23999.999999999996,19439.999999999996
2025-02-17,57447.89572100353,57004.15908911603,0.0,443.7366318875012,118.61754166666731,8173.017600000005,22234.060411522634,18009.588933333333
2025-02-18,56235.09282375505,55155.5061992113,0.0,1079.5866245437496,215.96857499999976,6069.16504166667,23403.28065329218,18956.65732916667
2025-02-19,57362.681746140304,54994.839597888225,0.0,2367.8421482520785,685.4271499999984,5603.5656750000035,23005.584609053498,18634.523533333333
2025-02-20,56605.194711452714,55221.47674907354,0.0,1383.7179623791706,350.4820750000006,6843.46889166667,23177.521041666663,18773.79204375
2025-02-21,16961.756432356757,15519.252659267177,0.0,1442.5037730895813,524.8602041666653,8164.121499999999,19811.54320473251,16047.34999583333
2025-02-22,17192.91130714685,15358.594354994771,0.0,1834.31695215208,623.480254166665,5336.8115070987715,20218.39757716049,16376.9020375
2025-02-23,56367.27802636922,53997.32225090463,0.0,2369.955775464584,717.6444874999995,5525.324912499999,22703.8095473251,18390.085733333333
2025-02-24,52616.18709726689,51148.46224586064,0.0,1467.724851406251,336.0518791666666,5384.154116666669,21692.96823559671,17571.304270833334
2025-02-25,53255.7880728036,51488.77188106193,0.0,1767.016191741664,501.8470833333323,9293.972529166671,22459.656502057613,18192.321766666668
2025-02-26,52974.62825176199,50785.80112429116,0.0,2188.8271274708263,544.7936874999986,4553.744345833335,22013.6441409465,17831.051754166667
2025-02-27,51569.77838257434,49021.61372738892,0.0,2548.164655185417,509.88271250000025,5941.479395833338,22671.690622427985,18364.06940416667
2025-02-28,16788.441734336662,14525.428783178333,0.0,2263.0129511583295,690.1320749999991,9290.273798508228,19395.408297325106,15710.280720833332
2025-03-01,15298.877545412919,14133.490009700417,0.0,1165.387535712503,354.1249541666668,7644.836466666665,17666.666666666668,14310.0
2025-03-02,69476.78639637431,49904.25270540141,0.0,19572.533690972894,4197.7172958333285,3917.830741666669,21679.546167695473,17560.432395833333
2025-03-03,70526.78660227288,48087.789707631215,0.0,22438.996894641667,4672.651970833333,2615.782633333337,21813.902813786004,17669.26127916667
2025-03-04,54385.20895655659,48655.873534035774,0.0,5729.3354225208195,1516.3204833333295,2879.9151416666664,22564.43639403292,18277.193479166668
2025-03-05,49497.69655268037,48358.81376153245,0.0,1138.8827911479157,244.251954166666,5676.706133333336,23363.41947530864,18924.369775000003
2025-03-06,52483.56085063681,47611.25795504515,0.0,4872.302895591662,1077.5061666666656,5345.4294875000005,22577.604966666666,18287.860023
2025-03-07,14564.395893026249,13961.598772159583,0.0,602.7971208666654,267.53767916666555,10258.694754166667,18499.999999999996,14985.0
2025-03-08,14368.05543217855,13821.085267763967,0.0,546.9701644145817,217.5667208333328,11344.927183333331,17895.417695473254,14495.288333333334
2025-03-09,49308.41536925032,48309.37510227741,0.0,999.0402669729144,204.9335416666662,9454.19747083334,23193.959783333332,18787.107424499998
2025-03-10,55827.856623527725,48418.04986131731,0.0,7409.8067622104145,2062.2935499999994,3925.207812500002,23315.547129629624,18885.593174999998
2025-03-11,49219.45986825192,47054.214452797765,0.0,2165.2454154541624,524.1282541666658,6514.596875000003,22455.748019547325,18189.155895833333
2025-03-12,47600.701911669494,46460.11537859866,0.0,1140.5865330708282,355.55014583333104,7122.064433333334,23462.2878,19004.453118000005
2025-03-13,61952.21214739506,45481.35952309298,0.0,16470.85262430208,3882.5328374999985,3303.440208333333,22602.415586419753,18307.956625
