date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,22962.61983000629,22940.497857308375,0.0,22.12197269791707,5.442729166666766,14854.59906805556,22540.38135802469,18257.7089
2025-02-02,70466.67787656556,70412.2767936489,0.0,54.40108291666484,8.500833333333048,15641.04677777778,25666.666666666664,20790.0
2025-02-03,69907.19161233414,69907.19161233414,0.0,0.0,0.0,11825.788818055556,25172.38991769547,20389.635833333334
2025-02-04,69827.23722588156,69751.08470568017,0.0,76.15252020138865,34.07890277777767,10805.509056944446,24509.111069958843,19852.379966666664
2025-02-05,69155.50393749835,69092.71579067057,0.0,62.78814682777776,9.702255555555553,10457.649405555554,24358.56403292181,19730.436866666667
2025-02-06,69619.15413061061,69609.01947699186,0.0,10.134653618749883,4.92092916666661,11616.453761111112,25479.038647119338,20638.02130416667
2025-02-07,21407.623749941784,21397.4597725147,0.0,10.16397742708378,2.010479166666755,15158.691983333338,22219.213477366255,17997.56291666667
2025-02-08,20825.053676513267,20721.903761046604,0.0,103.14991546666614,17.962166666666576,14140.187091666668,22185.435797325103,17970.20299583333
2025-02-09,67590.53740881513,66944.07317821721,0.0,646.4642305979155,163.0766291666664,10143.2480125,25374.814218106996,20553.59951666667
2025-02-10,63835.5867296493,63835.5867296493,0.0,0.0,0.0,13856.122130555561,24833.333333333332,20115.000000000004
2025-02-11,64755.13910938126,64755.13910938126,0.0,0.0,0.0,12930.086329166663,25304.295493827158,20496.479349999998
2025-02-12,64158.99890410595,64059.05516172679,0.0,99.9437423791656,19.142720833333215,12630.740686111112,25147.49792695473,20369.473320833335
2025-02-13,63602.3620682927,63584.43365309895,0.0,17.928415193748187,3.9869124999994483,16896.17564444445,25001.65204218107,20251.338154166668
2025-02-14,19870.210651308844,19733.279651638008,0.0,136.93099967083424,41.3843291666671,13731.29171527778,22042.623004115223,17854.524633333334
2025-02-15,19217.263937445536,18889.631907208033,0.0,327.6320302375016,78.65386666666694,11533.640325000002,21455.09033607682,17378.623172222222
2025-02-16,62106.3007187657,61762.687406579586,0.0,343.61331218611423,65.13438055555605,9376.30974444445,23999.999999999996,19440.0
2025-02-17,59504.12051192722,59297.86210142375,0.0,206.25841050347023,47.180165277777405,11061.527052777781,23999.999999999996,19440.0
2025-02-18,58586.297357576295,58448.80074657699,0.0,137.49661099930438,28.564906944444147,9968.639863888891,24220.619732510288,19618.701983333332
2025-02-19,58692.0001720493,57927.53819497222,0.0,764.4619770770826,209.6867347222219,9015.278645833336,23536.56758744856,19064.61974583333
2025-02-20,58674.46966242502,58127.1434942285,0.0,547.3261681965287,116.21617361111123,10140.405002777783,24259.448736282575,19650.15347638889
2025-02-21,17456.894069546113,16624.487259809306,0.0,832.4068097368054,225.61883749999964,10516.86575,20166.666666666668,16334.999999999998
2025-02-22,16980.019427456948,16322.351225057642,0.0,657.6682023993042,184.26690416666594,6783.609959722228,21216.02273834019,17184.978418055558
2025-02-23,57323.84961722617,56356.927496664364,0.0,966.9221205618064,271.0099652777776,8016.886956944449,23538.49972050754,19066.184773611112
2025-02-24,54531.29094978676,53667.457531730506,0.0,863.8334180562512,181.96687499999996,8337.406756944447,22217.379415294923,17996.077326388888
2025-02-25,54739.04207942143,53700.965899218645,0.0,1038.0761802027805,273.5518916666672,11861.718638888895,23071.984603909466,18688.30752916667
2025-02-26,54210.5675830765,53349.47862777234,0.0,861.088955304164,201.50426527777722,7422.392066666668,23479.000536694097,19017.990434722222
2025-02-27,51939.150680489154,51030.710230969016,0.0,908.4404495201406,169.48809305555574,8109.505941666672,23138.030128600818,18741.80440416666
2025-02-28,15562.466390792328,14944.360792733994,0.0,618.1055980583328,207.1568472222218,9812.300918055553,18859.574955418386,15276.25571388889
2025-03-01,15561.061512935576,14672.908332097639,0.0,888.1531808379361,245.0063412916661,8709.567516666672,18870.059427760625,15284.748136486112
2025-03-02,66342.25785110258,51313.430507387224,0.0,15028.827343715358,3205.649815569274,4673.235315277781,22392.475615569274,18137.905248611114
2025-03-03,65489.321571239525,49156.60139579507,0.0,16332.720175444458,3500.5027500000015,2687.0308000000023,22365.44329046639,18116.00906527778
2025-03-04,53805.700862837744,49187.40479471483,0.0,4618.296068122912,1305.2383652777762,3397.081479166668,22360.6782664609,18112.149395833334
2025-03-05,50882.113784365094,48802.783084028284,0.0,2079.330700336807,465.92100833333313,6341.052131944446,23222.702854938267,18810.3893125
2025-03-06,52604.02658117651,47334.29617029874,0.0,5269.730410877775,1190.5053722222215,5117.305602777779,22324.14547839506,18082.557837499997
2025-03-07,14589.357918944195,13944.180956367112,0.0,645.1769625770828,274.9881777777772,10144.196665277777,18260.039657064473,14790.632122222221
2025-03-08,14209.316122411372,13775.294113381511,0.0,434.02200902986147,193.64378194444453,11441.984763888891,17625.574886831273,14276.715658333334
2025-03-09,49000.029824727775,47938.25069958125,0.0,1061.7791251465278,235.90012083333318,8713.763419444449,23166.666666666664,18765.000000000004
2025-03-10,56470.63036274746,47176.742630374545,0.0,9293.887732372916,2516.3149291666655,2826.278212500001,21992.926064814816,17814.2701125
2025-03-11,49856.44463682599,45544.17592199474,0.0,4312.268714831246,1054.172787499999,4704.954800000006,21661.89853909465,17546.137816666665
2025-03-12,46827.35890860114,45237.789860644894,0.0,1589.5690479562452,509.6364958333314,5836.11802916667,23008.324593621393,18636.742920833334
2025-03-13,62643.43063373848,44840.55820570931,0.0,17802.872428029168,4438.784575,2716.4813541666676,22396.746229423865,18141.364445833333
2025-03-14,13806.097598913491,12855.338689138493,0.0,950.7589097749981,321.95151249999935,13360.858970833331,16515.841147119343,13377.831329166665
2025-03-15,14835.813278033575,13209.38260970649,0.0,1626.430668327085,570.5853208333335,8575.22870833333,17974.206939300413,14559.107620833334
2025-03-16,47543.72437006108,45369.38141707567,0.0,2174.342952985409,578.3698541666643,5295.602187500002,22599.336633333332,18305.462673
2025-03-17,44821.01063888327,43919.77307308327,0.0,901.2375657999982,213.98067083333285,9751.682983333338,22335.234740586417,18091.540139874996
2025-03-18,47261.027494496266,42883.60744730668,0.0,4377.420047189584,879.0645833333331,5062.596445833337,21666.85005658436,17550.148545833334
2025-03-19,44375.15845405142,42591.28241139935,0.0,1783.876042652077,352.2094249999987,6178.158341666669,22298.331502057616,18061.648516666664
2025-03-20,46443.73785185868,43290.94788756076,0.0,3152.789964297919,809.3874333333335,4050.706216666669,22337.791274794236,18093.61093258333
2025-03-21,13337.26833160818,12373.011325514432,0.0,964.2570060937486,363.64162916666606,16324.968208333335,16295.051975308641,13198.992099999998
2025-03-22,13225.34524932227,12711.766214586853,0.0,513.5790347354178,253.95972500000045,12473.647304166665,16708.50925925926,13533.8925
2025-03-23,44632.44764352905,42488.50643971238,0.0,2143.9412038166693,548.4804916666671,7203.558154166668,22302.325792181065,18064.883891666665
2025-03-24,43424.68651164568,42038.64110043736,0.0,1386.0454112083266,444.8700833333316,6920.023979166671,21734.628755144036,17605.049291666666
2025-03-25,47676.65932105226,41172.810859616846,0.0,6503.84846143542,1561.8025083333328,3718.957962500002,21726.759156378605,17598.674916666663
