date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,28554.90609062508,26207.024743890786,-938.9722520434852,3286.8535987777805,672.4931083333338,8729.744250000002,20149.8237510631,16309.721023611113
2025-02-02,61071.3367086498,60082.1089975879,-984.997721344213,1974.225432406108,405.21821549999925,9250.573847650896,24824.205375960217,20107.64718077778
2025-02-03,62712.27937832008,61707.79801788263,-1880.7174929360576,2885.1988533735084,669.5835648333352,7844.231716666672,24852.059052897803,20116.40054072222
2025-02-04,63773.48249420933,63553.82951227277,-1590.2879383926056,1809.940920329169,450.2721347222226,9432.996298611111,25147.649594393002,20376.010231833337
2025-02-05,61900.78632915577,59525.73720553966,-260.22723402277353,2635.276357638886,584.7570736111103,8063.198318895754,24753.22282746913,20046.914002999998
2025-02-06,63908.28433662201,63394.420562262225,-2446.4623756061796,2960.3261499659675,667.3863597222212,8298.679518055558,24834.184549999998,20115.0
2025-02-07,26070.751545044677,25681.20434407172,-1124.798042632596,1514.345243605555,342.53138888888867,9699.470290416668,21331.92414583333,17282.72026125
2025-02-08,27287.445403086847,21290.911127934105,174.03062904333277,5822.5036461094105,1227.258359013887,7235.030661361105,19539.056345267494,15827.95073429167
2025-02-09,60633.16743425517,59735.535534491144,-785.0364542099389,1682.6683539739638,397.08181875000105,8172.578043152781,23686.252206412897,19189.267513444447
2025-02-10,58517.71135263455,56268.69071204514,-1701.0221191057242,3950.042759695133,967.5314347222203,6584.633670166671,24274.40985701303,19662.269447305556
2025-02-11,59983.15033061422,56842.14972344432,-1990.5978616676002,5131.598468837492,1107.4019361111095,6171.199091083673,23246.70847431413,18834.688506944447
2025-02-12,59475.60710618772,56983.94248150318,-2090.9406372383755,4582.6052619229185,980.3120638888893,5711.755151388894,23575.920494495884,19090.084091666668
2025-02-13,55932.09505255082,52626.59268753445,-1142.4863329989084,4447.988698015284,947.2138291666677,6596.497352464685,23252.167442729766,18843.00506073611
2025-02-14,24177.693721609772,20948.629658220245,84.74448689786209,3144.319576491663,683.0718305555548,7606.226221946844,19136.513395747595,15502.303528805553
2025-02-15,25494.98834968937,21181.303184905973,-247.14250333395816,4560.8276681173575,1036.3021208333323,8390.422792386833,18750.509485390943,15183.343554166668
2025-02-16,61512.24285946352,56066.1866746525,-2634.452652888281,8080.508837699304,1941.105968055555,4044.971501388895,23138.351115140602,18740.76655376389
2025-02-17,56899.26072818637,55142.67015286304,-2834.2706252336193,4590.861200556948,1111.6184361111114,5673.835158333332,22840.28348300754,18499.16952536111
2025-02-18,57211.44651948016,49069.73494394866,256.07137732287373,7885.640198208626,1901.3360161711275,4832.773218055559,23290.23359209534,18860.429773472224
2025-02-19,57063.32269291902,49176.729688846106,108.98391553329942,7777.609088539615,1996.334645069444,3859.5024402777767,23549.056041392312,19082.877881402776
2025-02-20,55552.30054964304,50680.035658192544,-778.997187178584,5651.262078629087,1282.7721518055528,5252.498543055555,22564.7915864369,18273.874791638886
2025-02-21,23614.251168182764,18384.31071149655,44.042352631708674,5185.898104054506,1324.6112501527766,8034.745284722224,18730.11491827846,15174.346023180555
2025-02-22,25970.216345704346,18194.55007993651,2.972880911591325,7772.693384856244,1870.312208333332,5613.509993227026,17814.534920233193,14421.837280013888
2025-02-23,58856.74157681361,49163.73086999318,-650.24619126082,10343.25689808125,2536.358176388888,4489.609237500004,23282.00810138889,18865.751567625
