date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,23552.095738323995,23498.321250492743,0.0,53.77448783125107,11.476787500000228,10733.474456944447,15817.417647462276,17132.108294444446
2025-02-02,61055.469239347156,60958.19777774438,0.0,97.27146160277775,15.511963888888886,12590.532951388894,25096.635054869683,20328.274394444445
2025-02-03,59569.43652280152,59456.36846697792,0.0,113.06805582361068,27.864758333333157,8761.364545833334,24833.333333333332,20115.0
2025-02-04,59894.68239611132,59534.74408689395,0.0,359.93830921736173,112.61624305555517,7955.982381944446,24928.015390946497,20191.692466666667
2025-02-05,59410.377480743606,58843.79649609014,0.0,566.5809846534695,130.14560416666598,7501.626602777781,24833.333333333332,20115.0
2025-02-06,59502.93210710653,59382.57233661417,0.0,120.35977049236003,33.86690277777757,8527.486754166674,24833.333333333332,20115.0
2025-02-07,24295.144468760627,24072.25884805437,0.0,222.88562070625278,44.01780416666713,10660.782800000004,20757.17737482853,16813.31367361111
2025-02-08,23534.594990194153,23159.304905279572,0.0,375.29008491458274,55.57791388888876,9052.314287500001,20895.678647119345,16925.49970416667
2025-02-09,58129.461686719835,57098.91867374344,0.0,1030.5430129763918,368.10392500000034,6656.4450513888905,24831.41350137174,20113.44493611111
2025-02-10,56034.49530187014,55879.14299385764,0.0,155.3523080125001,23.518212500000004,9995.072951388893,24563.016790123453,19896.0436
2025-02-11,56091.36522641986,55929.887762322636,0.0,161.4774640972227,30.773688888888955,9015.26234861111,24734.5137654321,20034.95615
2025-02-12,55917.214595186924,55546.44066751609,0.0,370.7739276708331,78.68638750000014,8644.774794444445,24559.520392661176,19893.211518055556
2025-02-13,55751.538952714036,55524.79566645154,0.0,226.7432862624999,59.754102777777234,12317.828019444452,24343.5937654321,19718.31095
2025-02-14,21655.89944119267,20861.341064685723,0.0,794.5583765069459,250.40360416666695,6930.875288888888,20354.547023319617,16487.18308888889
2025-02-15,21167.193193038976,20159.361198825784,0.0,1007.831994213191,248.32974305555456,6024.1751069444435,19572.534084362134,15853.752608333334
2025-02-16,54440.46963583053,53119.060594964554,0.0,1321.4090408659742,326.5058097222227,5437.217350000006,24003.27927297668,19442.656211111112
2025-02-17,52205.462486938835,51548.82270594092,0.0,656.6397809979169,163.6132500000001,7330.002800000001,23198.13565843621,18790.489883333335
2025-02-18,52019.561231773325,51279.31029676291,0.0,740.250935010417,174.1284166666669,5913.726987500001,23182.077042181067,18777.48240416667
2025-02-19,53037.66516516416,51025.2728308475,0.0,2012.3923343166587,636.8910958333311,5362.022037500001,23166.916666666664,18765.2025
2025-02-20,51949.59846624927,50757.17142179511,0.0,1192.4270444541633,308.7411666666658,6512.785500000005,23175.985937499998,18772.548609375
2025-02-21,20841.85427975402,18886.808340129024,0.0,1955.0459396249973,569.6126208333318,7776.460237499998,18802.88093106996,15230.333554166666
2025-02-22,20700.571010799715,18556.246889630966,0.0,2144.3241211687487,639.0718874999993,4967.434711265437,18271.136054526745,14799.620204166667
2025-02-23,51753.7965015475,49909.431918774586,0.0,1844.3645827729144,597.1533458333316,5270.135379166672,23166.666666666664,18765.000000000004
2025-02-24,49237.711702780005,47828.235497423746,0.0,1409.476205356256,330.64294166666787,5487.962854166673,23251.372942386828,18833.612083333333
2025-02-25,50116.46488294856,48763.45560283398,0.0,1353.0092801145825,420.20340416666636,9118.461012500002,23242.281570833333,18826.248072374998
2025-02-26,49794.87259022766,47693.019406067244,0.0,2101.8531841604126,577.6831416666653,4776.18717916667,23173.515036008226,18770.547179166668
2025-02-27,49610.13023902478,46976.202160314366,0.0,2633.9280787104117,583.332941666666,5628.201520833336,22856.14108024691,18513.474275
2025-02-28,19741.671324585834,18117.711875729583,0.0,1623.959448856249,440.66419583333345,8662.794369341564,17959.32922325103,14547.056670833334
2025-03-01,19136.892145759168,17819.107577584167,0.0,1317.7845681750016,297.33989166666674,7625.752674999996,17416.141286008235,14107.074441666668
2025-03-02,63535.350267915775,46597.82540614912,0.0,16937.524861766662,4225.2837458333315,3550.182625000003,22750.719840534974,18428.083070833334
2025-03-03,65902.89143690282,45024.66936269866,0.0,20878.22207420416,4938.239524999997,2325.4425291666694,22147.708137860078,17939.64359166667
2025-03-04,52274.376150732634,45630.566328880566,0.0,6643.809821852067,1855.942224999996,2811.3097333333335,22810.27002057613,18476.31871666667
2025-03-05,48605.80371816611,46555.92969975569,0.0,2049.8740184104236,500.78730000000155,5846.986758333335,23150.57863683127,18751.968695833333
2025-03-06,49926.889582882606,45327.40259182636,0.0,4599.486991056245,1090.067133333332,4821.357929166667,22796.958600823044,18465.53646666667
2025-03-07,18191.725618068114,17615.981528247277,0.0,575.7440898208367,200.8801833333344,9916.476488888886,17218.39371399177,13946.898908333333
2025-03-08,17946.428176984075,17495.32649261949,0.0,451.1016843645848,151.15117916666662,11380.034245833334,16775.987407407403,13588.549799999999
2025-03-09,48019.77954536709,47153.34435217542,0.0,866.4351931916736,191.54946250000125,9342.718762500008,23166.666666666664,18764.999999999996
2025-03-10,52171.97409680776,44952.00483520152,0.0,7219.969261606242,2320.1315166666645,3517.6340791666694,22415.16636831275,18156.28475833333
2025-03-11,47064.24074634851,44644.573576471426,0.0,2419.6671698770783,615.1843583333318,5547.050254166669,22431.110144032915,18169.199216666664
2025-03-12,46056.53707533288,44986.05318550996,0.0,1070.4838898229161,371.8500374999991,7123.909745833337,22733.97483539094,18414.519616666665
2025-03-13,56744.00996122611,43637.04671265945,0.0,13106.963248566655,3763.7562624999964,3482.8243958333355,22096.45689300411,17898.130083333333
2025-03-14,17659.27330497444,16841.66649239319,0.0,817.6068125812507,224.7994791666668,13491.025274999998,16237.549408436214,13152.415020833332
2025-03-15,18305.70548466187,16775.416036745202,0.0,1530.2894479166694,437.71859583333395,8595.27757083333,15872.560987654322,12856.774399999998
2025-03-16,46852.906525969105,45282.65100892535,0.0,1570.255517043754,423.1060041666673,7106.095675000003,22948.817968106996,18588.542554166666
2025-03-17,45471.32082051878,44771.13935022086,0.0,700.1814702979175,168.71237916666678,11710.8413625,22262.31945473251,18032.478758333335
2025-03-18,45788.579170885794,43260.26357540454,0.0,2528.3155954812487,549.0758083333334,6638.602725000002,22175.781455761316,17962.38297916667
2025-03-19,44759.85428642982,43306.43411190066,0.0,1453.420174529167,310.2527874999999,7993.939566666667,22327.819233539096,18085.533579166666
2025-03-20,45405.8379013251,43535.22612392927,0.0,1870.6117773958372,509.3400583333338,5723.083375000001,22046.57865226337,17857.728708333332
2025-03-21,17214.72625381468,16049.50341178343,0.0,1165.2228420312492,349.3974749999994,16306.265400000002,15346.627654320986,12430.768399999997
2025-03-22,16669.50270703443,16143.844757953178,0.0,525.6579490812496,238.88014999999984,12427.131199999998,15133.897613168727,12258.457066666666
2025-03-23,44947.01481700827,43098.89093382285,0.0,1848.1238831854178,490.30321250000054,8719.366791666669,22501.666193415636,18226.349616666663
2025-03-24,43183.42823278334,41877.1265177896,0.0,1306.3017149937475,438.28766666666553,7662.48975,21792.90753600823,17652.255104166667
2025-03-25,47164.22538007045,40834.007943424614,0.0,6330.217436645833,1543.5974083333326,4165.174383333332,21797.975627572014,17656.360258333334
2025-03-26,41482.36716192919,40531.38338552085,0.0,950.9837764083366,304.4937875000003,7861.424166666673,21796.867952674893,17655.463041666666
2025-03-27,42763.89598691702,41337.76386307119,0.0,1426.1321238458304,470.31496666666555,6012.18156666667,21703.238328189298,17579.623045833334
2025-03-28,16909.35846162522,15369.723383127304,0.0,1539.6350784979145,435.25572083333236,16664.07246666667,14772.634053497943,11965.833583333335
