date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,20728.74198563695,20681.964484972366,0.0,46.77750066458341,11.508795833333352,10459.644918055556,22110.833504801092,17909.775138888886
2025-02-02,67394.23223987823,67288.28308903796,0.0,105.94915084027711,16.586286111111008,12154.812787500003,25483.7271930727,20641.81902638889
2025-02-03,67054.7774298854,66959.9317384861,0.0,94.84569139930332,27.650606944443894,8529.978284722223,24833.333333333332,20115.000000000004
2025-02-04,67307.62547563821,66615.98171265489,0.0,691.6437629833304,175.33760416666587,7445.34264027778,24118.386385459533,19535.892972222224
2025-02-05,66615.47270865472,65886.61853626653,0.0,728.8541723881924,159.68361388888832,7164.069629166669,24833.333333333332,20115.0
2025-02-06,66688.51915547914,66572.56131018956,0.0,115.95784528958218,34.66883888888856,8260.953152777782,24962.091724965703,20219.294297222223
2025-02-07,19428.05453409389,19260.014975852228,0.0,168.0395582416675,43.398187500000176,10580.224037500006,22666.666666666664,18359.999999999996
2025-02-08,18646.840511342303,18381.638340568,0.0,265.2021707743056,50.62031944444442,8642.20841527778,21696.17006515775,17573.89775277778
2025-02-09,64918.29986910939,63306.92628604134,0.0,1611.3735830680528,410.6348499999988,6300.735454166668,24676.406731824412,19987.889452777777
2025-02-10,60493.4619510643,60326.265877450416,0.0,167.19607361388825,28.45959027777758,9671.44465138889,23930.15529663923,19383.425790277775
2025-02-11,61339.2720970336,61166.038668319714,0.0,173.23342871388903,34.59535555555556,8669.785395833336,24490.66342421125,19837.437373611112
2025-02-12,60818.027933316385,60150.72290613583,0.0,667.305027180555,140.2876708333331,8015.753548611112,24593.753040123458,19920.9399625
2025-02-13,59890.43705117897,59609.665297869244,0.0,280.77175330972216,78.88166944444401,12000.40437083334,24389.070387517146,19755.14701388889
2025-02-14,17415.466349520608,16651.93226552061,0.0,763.5340840000016,308.3874722222227,6993.9090875,21077.14984910837,17072.491377777773
2025-02-15,17465.23036667872,16508.54082345442,0.0,956.6895432243014,303.86139305555434,5968.408162500003,20935.073371056245,16957.40943055556
2025-02-16,59671.38555031363,57930.5770107567,0.0,1740.8085395569312,417.74931388888547,5009.07849166667,23897.210015432094,19356.7401125
