date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,25709.49342320069,25655.718935369438,0.0,53.77448783125107,11.476787500000228,10636.34332777778,21091.275811042524,17083.93340694444
2025-02-02,60940.06808723477,60842.81133898199,0.0,97.25674825277788,15.509613888888907,12492.542104166669,25113.47168381344,20341.912063888893
2025-02-03,59456.57211329722,59332.249817099306,0.0,124.32229619791404,39.18039583333268,8647.89083888889,24833.333333333332,20115.0
2025-02-04,59881.247334521795,59381.708753467625,0.0,499.53858105416816,156.74553611111116,7873.588120833335,24967.311483196157,20223.52230138889
2025-02-05,59391.25112894569,58834.11494367417,0.0,557.1361852715252,131.56718611111043,7569.938608333337,24833.333333333332,20115.0
2025-02-06,59478.46239626777,59347.737363185835,0.0,130.72503308194314,38.31356527777746,8507.016440277781,24833.333333333332,20115.000000000004
2025-02-07,24112.261907037246,23889.370320989325,0.0,222.89158604791922,44.018756944444874,10522.568593055563,20682.280913923187,16752.647540277776
2025-02-08,23443.309296498595,23068.018760817344,0.0,375.2905356812492,55.577980555555314,9041.699372222225,20954.12252638889,16972.839246375
2025-02-09,57883.56211447416,56864.36373755194,0.0,1019.1983769222213,362.83327916666565,6418.3836083333335,24833.333333333332,20115.0
2025-02-10,55964.99960714699,55809.64729913449,0.0,155.3523080125001,23.518212500000004,9910.10242777778,24565.607957818927,19898.142445833335
2025-02-11,55983.68192819006,55822.20446409284,0.0,161.4774640972227,30.773688888888955,8927.89263888889,24741.846839849106,20040.895940277776
2025-02-12,55897.71870310393,55454.69581458657,0.0,443.0228885173609,98.16083888888897,8607.53396388889,24522.314115226334,19863.074433333335
2025-02-13,55960.937495677565,55734.18832375673,0.0,226.74917192083316,59.75681944444386,12692.435008333337,24397.47342935528,19761.953477777777
2025-02-14,21639.034894527966,20859.25182303699,0.0,779.7830714909735,242.34594861111185,7077.904936111111,20483.119919410146,16591.32713472222
